Recipe Name,Cook Time,Yield,Calories,Main Ingredient,URL
Black Fish Sauce Caramel,25.0,4.0,88.60804000096311,Fish,http://www.foodrepublic.com/2016/01/20/what-is-fish-sauce-caramel/
Creamy fish & mussel soup,25.0,6.0,1180.7733457905886,Fish,http://www.bbcgoodfood.com/recipes/3561/creamy-fish-and-mussel-soup
Fish Stock,60.0,2.0,90.01059631000003,Fish,http://www.cookstr.com/recipes/fish-stock-4
Japanese-Style Grilled Fish,391.0,4.0,645.82577249949,Fish,http://www.epicurious.com/recipes/food/views/Japanese-Style-Grilled-Fish-359629
Fish soup,30.0,6.0,1565.1317232,Fish,http://www.jamieoliver.com/recipes/fish-recipes/fish-soup/
Fish Cakes and Fish Balls,20.0,6.0,273.01353654544,Fish,http://www.seriouseats.com/recipes/2012/10/naomi-duguids-fish-cakes-and-fish-balls.html
Moroccan Fish,20.0,4.0,743.3154252006533,Fish,http://www.delish.com/cooking/recipe-ideas/recipes/a34193/moroccan-fish-recipe-122416/
Fish Sticks,35.0,4.0,1950.0246752000003,Fish,https://elanaspantry.com/fish-sticks/
Simple fish stew,312.0,3.0,864.8845312502178,Fish,http://thestonesoup.com/blog/2012/06/the-secret-to-eating-more-fish-even-when-you-live-far-form-the-sea/
Fish Bowl Gelatin,30.0,8.0,1291.234939265599,Fish,http://www.marthastewart.com/314623/fish-bowl-gelatin
Fish Matecumbe,85.0,8.0,3254.5709861563837,Fish,https://www.foodnetwork.com/recipes/fish-matecumbe-3258334
Asian Taste Fish & Chips,50.0,2.0,1054.0380853277777,Fish,https://food52.com/recipes/18408-asian-taste-fish-chips
Cheesy fish grills,25.0,4.0,1188.9974399999999,Fish,http://www.bbcgoodfood.com/recipes/2251/cheesy-fish-grills
Guacamole with Fish Sauce,5.0,4.0,649.6100000000691,Fish,http://www.myrecipes.com/recipe/fish-sauce-guacamole
Barramundi Fish in Tamarind Broth (Sinigang na Isda),30.0,4.0,1411.0464538754259,Fish,http://kitchenconfidante.com/barramundi-fish-in-tamarind-broth-filipino-sinigang-na-isda-recipe
Vietnamese fish hot pot (Ca kho to),45.0,4.0,1692.929153007845,Fish,http://www.jamieoliver.com/recipes/fish-recipes/vietnamese-fish-hot-pot-ca-kho-to/
Fish Stock,120.0,8.0,140.81997964400003,Fish,http://www.cookstr.com/recipes/fish-stock-6
Portuguese Fish Stew,60.0,6.0,3600.9422606041653,Fish,http://www.foodrepublic.com/recipes/portuguese-fish-stew/
Cilantro Fish Stew,50.0,4.0,1449.126979923284,Fish,http://www.goodhousekeeping.com/food-recipes/a8482/cilantro-fish-stew-recipe-ghk0511/
Mustard-Roasted Fish,20.0,4.0,1362.7853037161246,Fish,http://www.seriouseats.com/recipes/2012/01/mustard-roasted-fish-recipe.html
Thai Fish Sauce with Hot Chiles,22.0,2.0,130.8000000017042,Fish,http://www.marthastewart.com/950849/thai-fish-sauce-hot-chiles
Caribbean Fish Packets,10.0,4.0,805.6460128000001,Fish,http://www.myrecipes.com/recipe/caribbean-fish-packets
Fish Piccata,20.0,4.0,983.4619025000001,Fish,https://www.foodnetwork.com/recipes/melissa-darabian/fish-piccata-recipe-1923443
White Fish Salad,11.0,4.0,390.66821556897946,Fish,https://food52.com/recipes/1590-white-fish-salad
Fast Roast Fish & Snow Peas,30.0,4.0,376.18249999999995,Fish,http://thestonesoup.com/blog/2016/02/how-to-get-past-feeling-meh/
Spring fish pie,40.0,2.0,1143.55,Fish,http://www.bbcgoodfood.com/recipes/2235/spring-fish-pie
Fish Stock,60.0,4.0,73.92270127999998,Fish,http://www.cookstr.com/recipes/fish-stock-2
Fish and Veggie Chowder,40.0,4.0,1942.7323368792295,Fish,http://www.goodhousekeeping.com/food-recipes/a12953/fish-veggie-chowder-121971/
Tamarind Fish Curry,20.0,2.0,1449.3460128009194,Fish,http://www.seriouseats.com/recipes/2013/09/tamarind-fish-curry-recipe.html
Pesto & olive-crusted fish,20.0,4.0,1262.4786516834815,Fish,http://www.bbcgoodfood.com/recipes/3182/pesto-and-olivecrusted-fish
Escovitch Fish,25.0,10.0,9224.914733539237,Fish,https://www.foodnetwork.com/recipes/escovitched-fish-recipe-1908843
Classic Fish Chowder,35.0,4.0,2161.8899749114853,Fish,http://www.marthastewart.com/346414/classic-fish-chowder
Fish chowder,189.0,4.0,1754.6148878,Fish,https://food52.com/recipes/10593-fish-chowder
Fish Stock,60.0,2.0,60.10400746663664,Fish,http://www.cookstr.com/recipes/fish-stock-10
Fish Sandwiches,30.0,4.0,2864.6921004,Fish,http://www.myrecipes.com/recipe/fish-sandwiches
Ensenada Fish Tacos,50.0,6.0,1300.4287530527968,Fish,http://www.delish.com/cooking/recipe-ideas/recipes/a18922/ensenada-fish-tacos-recipe-opr0212/
Crunchy Baked Fish,20.0,4.0,776.9079415996642,Fish,https://www.foodnetwork.com/recipes/crunchy-baked-fish-recipe-1959534
Salt Roasted Fish,40.0,4.0,959.1994915018,Fish,http://www.seriouseats.com/recipes/2011/10/salt-roasted-fish-how-to-make.html
Thai Fish Cakes (Tod Mun Pla),310.0,4.0,820.1361690470133,Fish,https://food52.com/recipes/12329-thai-fish-cakes-tod-mun-pla
Basic Fish Fillet,15.0,4.0,1699.9253007500001,Fish,http://www.cookstr.com/recipes/basic-fish-fillet
Hot & sour fish soup,45.0,4.0,1541.1873439220851,Fish,http://www.bbcgoodfood.com/recipes/1758649/hot-and-sour-fish-soup
Fish Chowder,45.0,8.0,1993.5775175018805,Fish,https://www.marthastewart.com/1073640/fish-chowder
Sicilian Fish Soup,45.0,6.0,3245.93887065,Fish,http://www.myrecipes.com/recipe/sicilian-fish-soup
Fish Sauce Dressing,5.0,2.0,277.73800000085214,Fish,http://www.seriouseats.com/recipes/2011/03/fish-sauce-vinaigrette.html
Mustard-Roasted Fish,25.0,4.0,1407.1714345813698,Fish,https://www.foodnetwork.com/recipes/ina-garten/mustard-roasted-fish-recipe-1946228
Spicy fish stew,20.0,4.0,686.9080000005039,Fish,http://www.bbcgoodfood.com/recipes/3978/spicy-fish-stew
Piri Piri Shrimp,491.0,4.0,1372.946892745799,Shrimp,http://www.seriouseats.com/recipes/2011/11/piri-piri-shrimp-recipe.html
Peel-and-Eat Shrimp,20.0,8.0,721.1274154034398,Shrimp,http://www.marthastewart.com/872904/peel-and-eat-shrimp
Fried Shrimp,15.0,4.0,482.564554,Shrimp,http://www.cookstr.com/recipes/fried-shrimp-rocco-dispirito
Drunken Shrimp,15.0,4.0,629.6979999992274,Shrimp,http://www.foodrepublic.com/recipes/drunken-shrimp-recipe/
Baked Shrimp,31.0,2.0,911.808835,Shrimp,https://food52.com/recipes/5047-baked-shrimp
Shrimp Dip,10.0,2.0,1443.9993186574493,Shrimp,http://www.simplyrecipes.com/recipes/shrimp_dip/
Shrimp Butter,35.0,1.0,2112.4878592461005,Shrimp,http://www.epicurious.com/recipes/food/views/shrimp-butter-365796
Chile-Roasted Shrimp,50.0,4.0,1706.2075826994624,Shrimp,http://www.chowhound.com/recipes/chile-roasted-shrimp-28092
Mexican Shrimp Ceviche,20.0,6.0,3421.6916600000004,Shrimp,http://honestcooking.com/mexican-shrimp-ceviche/
Quick Shrimp Po' Boys,15.0,4.0,4667.515887108541,Shrimp,https://www.realsimple.com/food-recipes/browse-all-recipes/quick-shrimp-po-boy
Quick Grilled Shrimp,15.0,4.0,149.892832,Shrimp,https://www.foodnetwork.com/recipes/quick-grilled-shrimp-3416922
Prosciutto-Wrapped Shrimp,20.0,8.0,437.2031401875,Shrimp,http://www.goodhousekeeping.com/food-recipes/a13455/prosciutto-wrapped-shrimp-recipe-122796/
Barbecue Grilled Shrimp,25.0,4.0,499.8705827000001,Shrimp,http://www.thedailymeal.com/barbecue-grilled-shrimp
Shrimp Cocktail,50.0,8.0,664.6771654000001,Shrimp,http://www.marthastewart.com/339900/shrimp-cocktail
Shrimp Curry Butter Canapés,15.0,30.0,1507.9325827,Shrimp,http://www.seriouseats.com/recipes/2012/03/shrimp-curry-butter-canapes-recipe.html
Shrimp Ceviche,5.0,2.0,160.15829166671548,Shrimp,https://www.menshealth.com/recipes/shrimp-ceviche-0
Panko-Coconut Shrimp,25.0,4.0,687.3897270383414,Shrimp,http://www.myrecipes.com/recipe/panko-coconut-shrimp
Shrimp and Not-Quite-Grits,96.0,2.0,1627.3235865905162,Shrimp,https://food52.com/recipes/13720-shrimp-and-not-quite-grits
Shrimp And Mountain Yam Tamago,35.0,4.0,1187.4212162248352,Shrimp,http://www.foodrepublic.com/recipes/shrimp-and-mountain-yam-tamago-recipe/
Jalapeño Shrimp,15.0,8.0,556.67040599375,Shrimp,https://www.realsimple.com/food-recipes/browse-all-recipes/jalapeno-shrimp
Shrimp Cocktail,45.0,4.0,567.8895937497978,Shrimp,http://www.simplyrecipes.com/recipes/shrimp_cocktail/
Shrimp Pad Thai,140.0,1.0,1083.7246018274377,Shrimp,http://www.delish.com/cooking/recipe-ideas/recipes/a22841/shrimp-pad-thai-recipe-fw0514/
Shrimp Salad,60.0,6.0,1320.3357247460413,Shrimp,http://www.cookstr.com/recipes/shrimp-salad-mimi-sheraton
Shrimp Gumbo,70.0,4.0,2076.4491804200375,Shrimp,http://www.closetcooking.com/2011/03/shrimp-and-okra-gumbo.html
Savory Summer Shrimp,121.0,4.0,1930.46921805,Shrimp,https://food52.com/recipes/6010-savory-summer-shrimp
Shrimp Ceviche,10.0,2.0,161.69350000012668,Shrimp,https://www.menshealth.com/recipes/shrimp-ceviche
Shrimp Ramen,30.0,4.0,2473.4282791252267,Shrimp,https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-ramen-3362723
Shrimp Salad Baskets,22.0,24.0,2788.789905164307,Shrimp,http://www.goodhousekeeping.com/food-recipes/a12910/shrimp-salad-baskets-recipe-122062/
Boiled Shrimp,15.0,4.0,428.8565144994624,Shrimp,http://www.cookstr.com/recipes/boiled-shrimp
Shrimp Salad Pita,30.0,12.0,3383.484621189857,Shrimp,http://www.marthastewart.com/313559/shrimp-salad-pita
Shrimp Creole,60.0,4.0,1017.3037993016629,Shrimp,http://www.closetcooking.com/2015/02/shrimp-creole.html
Spicy Grilled Shrimp,10.0,4.0,364.73491603612325,Shrimp,http://www.delish.com/cooking/recipe-ideas/recipes/a30752/spicy-grilled-shrimp-recipe-ghk0610/
Steamed Shrimp,30.0,8.0,2208.1570355250005,Shrimp,http://www.myrecipes.com/recipe/steamed-shrimp
Chili Shrimp Skewers,40.0,2.0,202.10999999993552,Shrimp,https://www.menshealth.com/recipes/chili-shrimp-skewers
Shrimp Salad,30.0,12.0,4624.778455799568,Shrimp,https://www.foodnetwork.com/recipes/ina-garten/shrimp-salad-recipe-1940192
Boiled Shrimp,50.0,3.0,1040.8117481000002,Shrimp,http://www.marthastewart.com/314217/boiled-shrimp
"Shrimp ""ceviche""",250.0,2.0,1189.9405827,Shrimp,https://food52.com/recipes/18575-shrimp-ceviche
Garlic-Clove Shrimp,40.0,6.0,2385.3728679640008,Shrimp,http://www.goodhousekeeping.com/food-recipes/a15342/garlic-clove-shrimp-recipe-ghk0315/
Shrimp Rillettes,20.0,6.0,1004.5651556151073,Shrimp,http://www.delish.com/cooking/recipe-ideas/recipes/a30193/shrimp-rillette-spread-appetizer-recipes/
Spiced Fish and Shrimp,60.0,4.0,2702.432071284163,Shrimp,http://www.cookstr.com/recipes/spiced-fish-and-shrimp
Shrimp Stuffed Eggs,25.0,12.0,728.0120062466767,Shrimp,https://www.foodnetwork.com/recipes/paula-deen/shrimp-stuffed-eggs-recipe-1945880
Baked shrimp,250.0,5.0,356.14549999999997,Shrimp,https://food52.com/recipes/9377-baked-shrimp
Shrimp Sautéed with Broccolini,67.0,4.0,2755.147342824919,Shrimp,http://www.myrecipes.com/recipe/shrimp-sauteed-with-broccolini
Shrimp Risotto,60.0,12.0,2864.8168788501703,Shrimp,http://www.cookstr.com/recipes/shrimp-risotto
Beer Shrimp Boil,30.0,4.0,1769.743492025,Shrimp,https://www.foodnetwork.com/recipes/claire-robinson/beer-shrimp-boil-recipe-1948525
Limoncello Shrimp,74.0,4.0,1057.3067645034398,Shrimp,https://food52.com/recipes/15671-limoncello-shrimp
Shrimp Casserole,65.0,8.0,3313.889364065278,Shrimp,http://www.myrecipes.com/recipe/shrimp-casserole-10000001599572/
Shrimp Gemelli,30.0,6.0,2779.5526706383002,Shrimp,http://www.delish.com/cooking/recipe-ideas/recipes/a31455/shrimp-gemelli-recipe-ghk0311/
Shrimp Scampi,24.0,4.0,1171.5669000795,Shrimp,https://food52.com/recipes/2422-shrimp-scampi
Southern Shrimp Salad,45.0,6.0,3098.730866491928,Shrimp,https://www.foodnetwork.com/recipes/paula-deen/southern-shrimp-salad-recipe-1941591
Perfect Brussels Sprouts,79.0,2.0,172.0,Brussels sprouts,https://food52.com/recipes/1279-perfect-brussels-sprouts
Fried Brussels Sprouts,20.0,2.0,360.3312888011711,Brussels sprouts,https://www.marthastewart.com/1163265/fried-brussels-sprouts
Roasted Brussels Sprouts,30.0,4.0,1184.7206573000003,Brussels sprouts,http://www.bonappetit.com/recipe/roasted-brussels-sprouts
Brussels Sprouts Hash,40.0,4.0,672.02306,Brussels sprouts,http://www.foodrepublic.com/recipes/brussels-sprouts-hash-recipe/
Kimchi Brussels Sprouts,35.0,4.0,703.7154046461001,Brussels sprouts,https://www.realsimple.com/food-recipes/browse-all-recipes/kimchi-brussels-sprouts
Basic Brussels Sprouts,10.0,4.0,195.04471910000004,Brussels sprouts,https://www.foodnetwork.com/recipes/alton-brown/basic-brussels-sprouts-recipe-1944719
Roasted Salmon with Brussels Sprouts,35.0,4.0,1857.67509986525,Brussels sprouts,http://www.pbs.org/food/recipes/roasted-salmon-with-brussels-sprouts/
Tandoori Brussels Sprouts,50.0,4.0,380.18270833279837,Brussels sprouts,http://honestcooking.com/tandoori-brussels-sprouts-recipe/
Caramelized Brussels Sprouts,60.0,6.0,1082.7647197987885,Brussels sprouts,http://www.cookstr.com/recipes/caramelized-brussels-sprouts
Shredded Brussels Sprouts with Bacon,40.0,2.0,373.54279,Brussels sprouts,https://www.marthastewart.com/1154209/shredded-brussels-sprouts-bacon
Brussels Sprouts with Pancetta,30.0,4.0,1385.9954506162692,Brussels sprouts,http://www.goodhousekeeping.com/food-recipes/a10415/brussels-sprouts-pancetta-recipe-clv1010/
Maple-Glazed Brussels Sprouts,30.0,4.0,573.0694691000001,Brussels sprouts,https://www.menshealth.com/recipes/maple-glazed-brussels-sprouts-0
Pac-Man Brussels Sprouts,32.0,4.0,111.33144000000001,Brussels sprouts,https://food52.com/recipes/14780-pac-man-brussels-sprouts
Roasted Brussels Sprouts,40.0,4.0,576.3226383129055,Brussels sprouts,http://www.delish.com/cooking/recipe-ideas/recipes/a31191/roasted-brussells-sprouts-recipe-clv1010/
Oven-Roasted Brussels Sprouts,50.0,4.0,1215.3468455000002,Brussels sprouts,http://www.wholefoodsmarket.com/recipe/oven-roasted-brussels-sprouts
Shredded Brussels Sprouts,15.0,4.0,1171.3252921693502,Brussels sprouts,http://whatsgabycooking.com/shredded-brussels-sprouts/
Roasted Brussels Sprouts,30.0,4.0,484.38796910129815,Brussels sprouts,http://www.myrecipes.com/recipe/roasted-brussels-sprouts-50400000123568/
Citrus Bacon Brussels Sprouts,60.0,6.0,982.3064381994848,Brussels sprouts,http://www.cookstr.com/recipes/citrus-bacon-brussels-sprouts
Brussels Sprouts in Pancetta Cream,97.0,2.0,601.3139411081249,Brussels sprouts,https://food52.com/recipes/1291-brussels-sprouts-in-pancetta-cream
Roasted Brussels Sprouts,50.0,6.0,653.47357865,Brussels sprouts,https://www.foodnetwork.com/recipes/ina-garten/roasted-brussels-sprouts-recipe-1913316
Israeli Couscous with Brussels Sprouts,122.0,4.0,1090.697478333392,Brussels sprouts,http://www.marthastewart.com/347015/israeli-couscous-with-brussels-sprouts
Brussels Sprouts with Bacon,60.0,6.0,922.0726882000001,Brussels sprouts,http://www.myrecipes.com/recipe/brussels-sprouts-with-bacon-0
Brussels Sprouts with Pancetta and Onions,42.0,8.0,832.5423743750002,Brussels sprouts,http://www.goodhousekeeping.com/food-recipes/a10543/brussels-sprouts-pancetta-onions-recipe-122766/
Browned Brussels Sprouts with Pancetta,60.0,6.0,1109.5277826537251,Brussels sprouts,http://www.cookstr.com/recipes/browned-brussels-sprouts-with-pancetta
Crispy Brussels Sprouts,55.0,4.0,793.4273844691501,Brussels sprouts,https://www.foodnetwork.com/recipes/daphne-brogdon/crispy-brussels-sprouts-2686284
Roasted Brussels Sprouts,30.0,8.0,156.07208333339005,Brussels sprouts,http://www.delish.com/cooking/recipe-ideas/recipes/a32620/roasted-brussels-sprouts-recipe-121843/
Parmesan-Crusted Brussels Sprouts,26.0,6.0,460.1168441000001,Brussels sprouts,https://food52.com/recipes/1873-parmesan-crusted-brussels-sprouts
Brussels Sprouts and Sautéed Cabbage,15.0,4.0,434.866927411525,Brussels sprouts,http://www.myrecipes.com/recipe/brussels-sprouts-sauteed-cabbage
Steamed Brussels Sprouts,30.0,12.0,902.9887669382999,Brussels sprouts,http://www.marthastewart.com/343398/steamed-brussels-sprouts
Spicy-and-Garlicky Brussels Sprouts,30.0,12.0,1351.2981573,Brussels sprouts,http://www.delish.com/cooking/recipe-ideas/recipes/a13621/spicy-garlicky-brussels-sprouts-recipe-fw1110/
Roasted Brussels Sprouts,41.0,4.0,424.2491098993841,Brussels sprouts,https://food52.com/recipes/16460-roasted-brussels-sprouts
Spicy-and-Garlicky Brussels Sprouts,30.0,12.0,1363.2181572999998,Brussels sprouts,http://www.myrecipes.com/recipe/spicy-garlicky-brussels-sprouts
Brussels Sprouts Vinaigrette,25.0,8.0,1047.7674682092404,Brussels sprouts,http://www.marthastewart.com/341380/brussels-sprouts-vinaigrette
Brussels Sprouts with Oranges and Bacon,70.0,6.0,1442.5420786500001,Brussels sprouts,https://www.marthastewart.com/1163542/brussels-sprouts-oranges-and-bacon
Caramelized Brussels Sprouts with Lemon,25.0,4.0,393.2810547345164,Brussels sprouts,http://www.delish.com/cooking/recipe-ideas/recipes/a13334/caramelized-brussels-sprouts-lemon-recipe-mslo1110/
Blasted Brussels Sprouts with Teriyaki Glaze,25.0,4.0,474.6047191,Brussels sprouts,http://www.myrecipes.com/recipe/brussels-sprouts-teriyaki-glaze
Roasted Garlic Brussels Sprouts,78.0,4.0,656.7240846461001,Brussels sprouts,https://food52.com/recipes/16725-roasted-garlic-brussels-sprouts
Brussels Sprouts-in-a-Blanket,60.0,8.0,1498.0232410427752,Brussels sprouts,https://www.foodnetwork.com/recipes/food-network-kitchen/brussels-sprouts-in-a-blanket-3757604
Brussels Sprouts with Shallots,35.0,6.0,508.7087837242916,Brussels sprouts,http://www.delish.com/cooking/recipe-ideas/recipes/a34890/brussels-sprouts-shallots-recipe-ghk1112/
Brussels Sprouts with Pancetta,27.0,8.0,1392.6022194493842,Brussels sprouts,http://www.myrecipes.com/recipe/brussels-sprouts-with-pancetta
Brussels Sprouts with Pancetta and Shallots,43.0,4.0,678.0172533937501,Brussels sprouts,https://food52.com/recipes/2031-brussels-sprouts-with-pancetta-and-shallots
Roasted Brussels Sprouts,60.0,4.0,569.389725,Brussels sprouts,http://www.marthastewart.com/336119/roasted-brussels-sprouts
Shaved Brussels Sprouts with Pancetta,30.0,9.0,1468.2338260152503,Brussels sprouts,http://www.myrecipes.com/recipe/shaved-brussels-sprouts-with-pancetta
Caramelized Brussels Sprouts with Pancetta,60.0,10.0,1851.5441801625002,Brussels sprouts,http://www.delish.com/cooking/recipe-ideas/recipes/a13779/caramelized-brussels-sprouts-pancetta-recipe-fw1210/
Brussels Sprouts with Dill Butter,10.0,6.0,507.27926189609997,Brussels sprouts,http://www.marthastewart.com/945734/brussels-sprouts-dill-butter
Sauteed Carrots & Brussels Sprouts,242.0,2.0,483.1914496666666,Brussels sprouts,https://food52.com/recipes/6633-sauteed-carrots-brussels-sprouts
Brussels Sprouts with Bacon and Cheese,30.0,4.0,1741.5788798322342,Brussels sprouts,https://www.foodnetwork.com/recipes/alton-brown/brussels-sprouts-with-bacon-and-cheese-recipe-1945023
Slow Cooked Brussels Sprouts,50.0,6.0,834.4067191,Brussels sprouts,https://www.foodnetwork.com/recipes/dave-lieberman/slow-cooked-brussels-sprouts-recipe-1945032
Sauteed Brussels Sprouts,20.0,8.0,638.7168449998827,Brussels sprouts,http://www.marthastewart.com/316075/sauteed-brussels-sprouts
Roasted Balsamic Brussels Sprouts,94.0,6.0,756.35357865,Brussels sprouts,https://food52.com/recipes/17508-roasted-balsamic-brussels-sprouts
Honey Roasted Peanuts,60.0,8.0,3474.1487379,Peanuts,http://www.seriouseats.com/recipes/2012/03/honey-roasted-peanuts.html
Boiled Peanuts,40.0,16.0,5188.016475800001,Peanuts,http://redcook.net/2008/10/15/boiled-peanuts-and-a-movie/
Sweet & Spicy Peanuts,30.0,2.0,2348.604166666495,Peanuts,http://notwithoutsalt.com/sweet-spicy-peanuts/
Chile Peanuts,60.0,4.0,3005.815534018587,Peanuts,http://www.epicurious.com/recipes/food/views/Chile-Peanuts-242329
Old Bay Peanuts,55.0,1.0,927.3706250004511,Peanuts,http://www.biggirlssmallkitchen.com/2013/11/old-bay-peanuts.html
Roasted Peanuts,40.0,16.0,5382.417475800001,Peanuts,https://www.foodnetwork.com/recipes/alton-brown/roasted-peanuts-recipe-1950513
Boiled Peanuts with a Kick,50.0,4.0,5410.7917258,Peanuts,http://www.foodrepublic.com/recipes/boiled-peanuts-with-a-kick-recipe/
Boiled Peanuts,255.0,8.0,5143.7374758000005,Peanuts,http://www.goodhousekeeping.com/food-recipes/a15098/boiled-peanuts-recipe-clv0813/
Cabbage and Lime Salad with Roasted Peanuts,30.0,4.0,1133.692219416505,Peanuts,https://smittenkitchen.com/2010/04/cabbage-and-lime-salad-with-roasted-peanuts/
Pasta Salad with Broccoli and Peanuts,35.0,4.0,2195.8054079500635,Peanuts,http://www.marthastewart.com/330213/pasta-salad-with-broccoli-and-peanuts
Sweet Vinegar Peanuts,30.0,8.0,1916.7359999982782,Peanuts,http://www.cookstr.com/recipes/sweet-vinegar-peanuts
Thai Celery Salad with Peanuts,20.0,4.0,671.9150000001538,Peanuts,http://www.bonappetit.com/recipe/thai-celery-salad-with-peanuts
Red Curry Boiled Peanuts,130.0,12.0,8633.537126040013,Peanuts,http://www.myrecipes.com/recipe/red-curry-boiled-peanuts
Chili Lime Peanuts,40.0,12.0,3428.426,Peanuts,http://www.seriouseats.com/recipes/2011/02/chili-lime-peanuts-recipe.html
Ballpark Mustard Ice Cream with Peanuts,347.0,12.0,2592.570553632838,Peanuts,https://food52.com/recipes/18739-ballpark-mustard-ice-cream-with-peanuts
Penang Muar Chee - Sticky Rice Balls with Peanuts,30.0,4.0,1902.4195745552609,Peanuts,http://honestcooking.com/penang-muar-chee-sticky-rice-balls-peanuts-recipe/
Peruvian Chicken Chili with Peanuts,60.0,5.0,5062.426123476479,Peanuts,http://www.chowhound.com/recipes/peruvian-chicken-chili-with-peanuts-30367
Carrot Slaw With Pineapple and Peanuts,25.0,8.0,1242.4333194922,Peanuts,https://www.realsimple.com/food-recipes/browse-all-recipes/carrot-slaw
Boiled Peanuts (五香花生),10.0,4.0,5188.016475800001,Peanuts,http://www.redcook.net/2008/10/15/boiled-peanuts-and-a-movie/
Black Rice Salad with Mango and Peanuts,55.0,4.0,2658.825,Peanuts,http://www.loveandoliveoil.com/2013/02/black-rice-salad-with-mango-and-peanuts.html
Roasted and Charred Broccoli with Peanuts,40.0,4.0,925.5542115176258,Peanuts,http://www.thebittenword.com/thebittenword/2015/01/roasted-and-charred-broccoli-with-peanuts.html#
Rosé-Water Candied Peanuts,35.0,6.0,2029.1850000000002,Peanuts,http://www.epicurious.com/recipes/food/views/Rose-Water-Candied-Peanuts-238429
Boiled Peanuts,181.0,8.0,6429.67184475,Peanuts,https://www.foodnetwork.com/recipes/paula-deen/boiled-peanuts-recipe2-1913519
Caramel Corn with Salted Peanuts,75.0,10.0,3065.4701546875,Peanuts,http://orangette.blogspot.com/2009/12/for-ever-and-ever.html
Thai Cucumber Salad with Peanuts,20.0,4.0,923.7124999991822,Peanuts,http://www.foodandwine.com/recipes/thai-cucumber-salad-peanuts
Stir-Fried Celery with Peanuts,25.0,6.0,696.3850000005153,Peanuts,http://www.eatingwell.com/recipe/250418/stir-fried-celery-with-peanuts/
Spicy Caramel Popcorn with Peanuts,55.0,10.0,3699.1726666722466,Peanuts,http://www.marthastewart.com/873723/spicy-caramel-popcorn-peanuts
Sea Salt and Vinegar Peanuts,70.0,6.0,3577.5682379,Peanuts,http://www.seriouseats.com/recipes/2013/03/sea-salt-and-vinegar-peanuts-recipe.html
Spicy Rosemary Peanuts,13.0,16.0,5372.655475799999,Peanuts,http://www.goodhousekeeping.com/food-recipes/a9693/spicy-rosemary-peanuts-recipe/
Roasted Broccoli with Pickled Shallots and Peanuts,40.0,8.0,1690.6148788294586,Peanuts,http://www.bonappetit.com/recipe/roasted-broccoli-with-pickled-shallots-and-peanuts
Summer Squash Ribbons with Thai Basil and Peanuts,15.0,4.0,812.2036249998698,Peanuts,https://food52.com/recipes/5505-summer-squash-ribbons-with-thai-basil-and-peanuts
Vietnamese Noodles with Tempeh and Peanuts,60.0,4.0,2148.3082504499926,Peanuts,http://www.cookstr.com/recipes/vietnamese-noodles-with-tempeh-and-peanuts
Hot-and-Sweet Peanuts,40.0,8.0,2220.842331265421,Peanuts,http://www.myrecipes.com/recipe/hot-and-sweet-peanuts
Todd Porter's Ginger and Garlic Roasted Peanuts,45.0,4.0,2892.5849934462362,Peanuts,http://www.marthastewart.com/348873/todd-porters-ginger-and-garlic-roasted-peanuts
Lemon Rice with Peanuts,45.0,6.0,1792.8849999997485,Peanuts,http://www.epicurious.com/recipes/food/views/Lemon-Rice-with-Peanuts-102950
Chocolate Peanut Butter Peanuts,25.0,4.0,2014.981000001089,Peanuts,https://www.foodnetwork.com/recipes/chocolate-peanut-butter-peanuts-recipe-2125256
Pasta Salad with Broccoli and Peanuts,35.0,4.0,2304.962596350064,Peanuts,http://www.delish.com/cooking/recipe-ideas/recipes/a19504/pasta-salad-broccoli-peanuts-recipe-mslo0812/
Chocolate-Coated Caramel Honeycomb With Salted Peanuts,30.0,10.0,1122.8475117429032,Peanuts,http://www.seriouseats.com/recipes/2015/03/chocolate-coated-caramel-honeycomb-salted-peanuts-recipe.html
Caramel Popcorn and Peanuts,40.0,7.0,2482.8173333361233,Peanuts,http://www.myrecipes.com/recipe/caramel-popcorn-peanuts
Spicy Boiled Peanuts,135.0,6.0,3863.5271068500006,Peanuts,https://www.foodnetwork.com/recipes/sunny-anderson/spicy-boiled-peanuts-recipe-1923395
"Dulce de Leche Ice Cream Pie with Hot Fudge Sauce, Cajeta, and Salty Spanish Peanuts",60.0,16.0,4821.290997187673,Peanuts,http://www.cookstr.com/recipes/dulce-de-leche-ice-cream-pie-with-hot-fudge-sauce-cajeta-and-salty-spanish-peanuts
Spicy Chicken Stir-Fry with Peanuts,15.0,1.0,407.1063508629759,Peanuts,http://www.marthastewart.com/317515/spicy-chicken-stir-fry-with-peanuts
Spicy Stir-Fried Chinese Long Beans with Peanuts,45.0,4.0,940.6959520507269,Peanuts,http://www.epicurious.com/recipes/food/views/Spicy-Stir-Fried-Chinese-Long-Beans-with-Peanuts-234667
Double Peanut Popcorn,20.0,4.0,3155.4300000000003,Peanuts,http://www.seriouseats.com/recipes/2011/03/double-peanut-popcorn-recipe.html
Chocolate Cups with Ice Cream and Peanuts,90.0,12.0,1347.50632827272,Peanuts,http://www.epicurious.com/recipes/food/views/Chocolate-Cups-with-Ice-Cream-and-Peanuts-108905
